Longitude (x);Latitude (y);Station Name;Climate ID;Date/Time (UTC);Year;Month;Day;Time (UTC);Temp (C);Temp Flag;Dew Point Temp (C);Dew Point Temp Flag;Rel Hum (%);Rel Hum Flag;Precip. Amount (mm);Precip. Amount Flag;Wind Dir (10s deg);Wind Dir Flag;Wind Spd (km/h);Wind Spd Flag;Visibility (km);Visibility Flag;Stn Press (kPa);Stn Press Flag;Hmdx;Hmdx Flag;Wind Chill;Wind Chill Flag;Weather
-61.68;56.55;NAIN;8502799;2017-04-28 22:00;2017;4;28;22:00;-2.7;;-5.3;;82;;0.0;;14;;25;;;;101.19;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-28 23:00;2017;4;28;23:00;-2.9;;-4.6;;88;;0.0;;10;;28;;;;101.00;;;;-10;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 00:00;2017;4;29;00:00;-1.9;;-2.9;;93;;0.4;;14;;8;;;;100.89;;;;-5;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 01:00;2017;4;29;01:00;-1.0;;-1.8;;94;;2.3;;13;;7;;;;100.65;;;;-4;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 02:00;2017;4;29;02:00;-0.7;;-1.5;;94;;0.8;;14;;3;;;;100.51;;;;-2;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 03:00;2017;4;29;03:00;-0.4;;-1.2;;95;;0.0;;14;;2;;;;100.30;;;;-1;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 04:00;2017;4;29;04:00;-0.5;;-1.2;;95;;0.0;;14;;2;;;;100.12;;;;-1;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 05:00;2017;4;29;05:00;-0.3;;-0.9;;96;;0.0;;16;;2;;;;99.97;;;;-1;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 06:00;2017;4;29;06:00;-0.2;;-1.0;;95;;0.0;;0;;1;;;;99.83;;;;-1;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 07:00;2017;4;29;07:00;-0.2;;-0.8;;95;;0.0;;;;0;;;;99.71;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 08:00;2017;4;29;08:00;-0.2;;-0.9;;95;;0.0;;;;0;;;;99.61;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 09:00;2017;4;29;09:00;-0.2;;-0.8;;96;;0.3;;;;0;;;;99.56;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 10:00;2017;4;29;10:00;0.1;;-0.8;;94;;0.0;;22;;1;;;;99.52;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 11:00;2017;4;29;11:00;0.6;;-0.9;;90;;2.2;;;;0;;;;99.43;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 12:00;2017;4;29;12:00;1.5;;-0.3;;88;;1.3;;34;;3;;;;99.35;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 13:00;2017;4;29;13:00;2.3;;0.4;;88;;0.0;;31;;5;;;;99.28;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 14:00;2017;4;29;14:00;4.5;;1.8;;83;;0.0;;29;;10;;;;99.21;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 15:00;2017;4;29;15:00;4.7;;1.6;;80;;0.0;;26;;23;;;;99.20;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 16:00;2017;4;29;16:00;5.1;;0.0;;69;;0.0;;29;;37;;;;99.17;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 17:00;2017;4;29;17:00;5.0;;-0.9;;66;;0.0;;29;;30;;;;99.23;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 18:00;2017;4;29;18:00;4.8;;-1.3;;65;;0.0;;30;;30;;;;99.27;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 19:00;2017;4;29;19:00;5.3;;-2.2;;59;;0.0;;30;;33;;;;99.26;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 20:00;2017;4;29;20:00;5.1;;-1.8;;61;;0.0;;29;;24;;;;99.28;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 21:00;2017;4;29;21:00;4.7;;-1.8;;63;;0.0;;30;;23;;;;99.33;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 22:00;2017;4;29;22:00;3.8;;-2.2;;65;;0.0;;29;;26;;;;99.37;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-29 23:00;2017;4;29;23:00;1.0;;-5.4;;62;;0.0;;30;;54;;;;99.52;;;;;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 00:00;2017;4;30;00:00;-0.5;;-7.4;;60;;0.0;;29;;49;;;;99.61;;;;-9;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 01:00;2017;4;30;01:00;-1.4;;-7.9;;61;;0.0;;30;;60;;;;99.76;;;;-11;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 02:00;2017;4;30;02:00;-2.7;;-9.5;;60;;0.0;;30;;68;;;;99.90;;;;-13;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 03:00;2017;4;30;03:00;-4.1;;-10.6;;60;;0.0;;30;;65;;;;100.06;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 04:00;2017;4;30;04:00;-5.0;;-11.0;;62;;0.0;;30;;69;;;;100.12;;;;-16;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 05:00;2017;4;30;05:00;-6.0;;-13.0;;57;;0.0;;30;;71;;;;100.22;;;;-18;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 06:00;2017;4;30;06:00;-7.0;;-13.4;;60;;0.0;;30;;68;;;;100.31;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 07:00;2017;4;30;07:00;-7.7;;-14.0;;61;;0.0;;29;;55;;;;100.49;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 08:00;2017;4;30;08:00;-7.6;;-14.4;;58;;0.0;;31;;75;;;;100.53;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 09:00;2017;4;30;09:00;-8.1;;-14.3;;61;;0.0;;31;;72;;;;100.61;;;;-21;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 10:00;2017;4;30;10:00;-7.7;;-14.8;;57;;0.0;;31;;74;;;;100.76;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 11:00;2017;4;30;11:00;-7.5;;-14.7;;57;;0.0;;30;;77;;;;100.83;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 12:00;2017;4;30;12:00;-7.3;;-14.7;;55;;0.0;;30;;70;;;;100.99;;;;-20;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 13:00;2017;4;30;13:00;-7.2;;-14.5;;56;;0.0;;29;;62;;;;101.12;;;;-19;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 14:00;2017;4;30;14:00;-6.5;;-13.3;;58;;0.0;;29;;56;;;;101.17;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 15:00;2017;4;30;15:00;-6.3;;-13.4;;57;;0.0;;29;;60;;;;101.18;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 16:00;2017;4;30;16:00;-5.8;;-12.8;;58;;0.0;;30;;61;;;;101.21;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 17:00;2017;4;30;17:00;-5.6;;-13.1;;56;;0.0;;29;;73;;;;101.25;;;;-17;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 18:00;2017;4;30;18:00;-4.8;;-12.5;;55;;0.0;;29;;51;;;;101.40;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 19:00;2017;4;30;19:00;-4.5;;-12.8;;52;;0.0;;30;;60;;;;101.39;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 20:00;2017;4;30;20:00;-4.6;;-13.7;;49;;0.0;;29;;55;;;;101.43;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 21:00;2017;4;30;21:00;-4.8;;-13.2;;52;;0.0;;30;;59;;;;101.47;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 22:00;2017;4;30;22:00;-5.3;;-13.4;;53;;0.0;;31;;45;;;;101.52;;;;-15;;NA
-61.68;56.55;NAIN;8502799;2017-04-30 23:00;2017;4;30;23:00;-6.1;;-13.6;;55;;0.0;;30;;51;;;;101.53;;;;-17;;NA
